device_id,age_years,days_since_maint,issues_3m,issues_6m,avg_fix_hours,status,label,risk_score
2829,4.3,199,0,10,9.1,0,0,16.7
2830,1.9,77,5,5,37.3,0,0,31.5
2831,11.9,583,7,11,23.3,1,1,84.6
2832,5.3,581,7,13,15.0,0,1,84.5
2833,6.2,311,7,14,44.4,2,1,84.5
2834,9.9,401,5,11,33.3,0,1,83.2
2835,0.9,423,3,8,15.4,0,0,34.0
2836,7.3,402,4,13,20.8,0,0,62.8
2837,1.4,657,5,7,27.5,0,0,57.8
2838,1.1,386,7,7,9.0,0,0,41.1
2839,2.4,430,3,9,14.7,2,1,82.8
2840,7.6,544,8,13,29.6,0,1,78.8
2841,8.1,260,4,9,36.3,2,1,95.7
2842,3.9,233,4,15,12.7,0,0,60.9
2843,7.5,412,3,15,29.4,1,1,88.8
2844,3.5,599,7,11,11.3,2,1,107.5
2845,3.5,545,8,10,7.4,0,0,64.6
2846,5.3,626,7,10,47.4,0,1,83.4
2847,9.4,541,4,5,12.3,0,0,50.5
2848,10.8,591,7,9,3.4,0,1,92.6
2849,9.3,497,5,9,43.2,0,1,66.9
2850,7.7,429,5,10,22.9,0,1,77.2
2851,1.9,257,0,1,14.8,0,0,31.1
2852,4.9,72,2,13,29.5,0,0,48.0
2853,2.1,761,5,6,7.0,0,1,71.7
2854,5.8,409,5,13,34.1,0,0,61.8
2855,4.4,700,7,7,26.9,0,1,86.4
2856,11.1,631,3,4,12.9,0,0,63.3
2857,3.5,342,6,12,11.0,0,1,69.3
2858,6.8,56,3,7,42.8,0,0,38.2
2859,11.2,765,2,2,41.3,0,1,75.6
2860,2.6,423,3,13,5.6,0,0,54.4
2861,8.7,432,8,14,37.6,0,1,70.4
2862,6.8,673,5,7,27.5,0,1,82.3
2863,11.5,163,1,11,32.0,0,0,63.2
2864,1.2,276,3,3,14.8,1,0,27.9
2865,3.1,382,0,5,8.2,0,0,45.3
2866,5.4,353,2,9,36.2,1,1,68.3
2867,9.2,210,3,5,25.2,0,0,56.7
2868,0.6,23,2,7,19.6,2,0,35.7
2869,10.6,242,0,7,9.9,0,0,40.5
2870,8.9,132,6,13,17.8,1,1,67.1
2871,5.4,496,5,10,12.3,1,0,63.3
2872,7.9,222,0,2,45.2,0,0,29.9
2873,7.2,795,4,11,8.6,0,1,72.0
2874,11.1,141,0,4,26.2,0,0,51.9
2875,9.7,766,0,2,22.1,0,0,54.0
2876,9.7,306,0,11,3.3,1,0,63.0
2877,11.0,272,8,15,35.2,2,1,116.6
2878,6.0,658,7,12,39.7,0,1,89.5
2879,10.1,194,4,4,18.9,0,0,41.5
2880,10.5,458,2,14,32.7,0,1,65.6
2881,10.5,72,2,4,15.5,0,0,51.4
2882,9.5,358,6,12,36.5,0,1,66.8
2883,6.3,764,2,5,23.6,0,1,65.1
2884,9.3,85,2,3,6.7,0,0,19.6
2885,6.6,532,0,7,33.6,2,1,80.1
2886,9.8,767,0,2,22.1,0,1,74.1
2887,3.9,43,3,12,7.7,0,0,46.6
2888,7.6,718,5,7,28.9,1,1,100.8
2889,1.8,111,2,4,7.2,0,0,17.2
2890,3.4,232,8,15,9.1,0,1,69.9
2891,2.2,122,6,8,18.4,0,0,49.5
2892,7.3,668,6,9,43.7,1,1,78.8
2893,6.7,207,3,7,14.5,0,0,54.8
2894,0.7,521,8,15,24.7,0,1,66.3
2895,3.6,28,2,2,41.4,0,0,21.2
2896,6.3,364,1,10,36.9,0,0,59.8
2897,5.7,270,2,8,20.8,0,0,32.9
2898,10.6,765,5,11,11.6,0,1,100.4
2899,6.0,181,2,7,27.4,0,0,26.9
2900,5.1,562,1,3,39.0,0,0,56.7
2901,7.1,168,2,11,14.1,0,0,55.1
2902,11.5,794,6,9,2.5,0,1,84.7
2903,8.1,602,6,9,21.2,0,1,84.1
2904,2.3,425,2,15,30.1,0,0,60.8
2905,2.6,448,6,7,16.4,0,0,56.3
2906,7.9,571,5,6,9.7,1,1,69.0
2907,6.7,48,0,8,27.8,2,0,46.1
2908,10.3,72,1,3,40.9,0,0,48.2
2909,9.5,388,4,12,32.0,2,1,100.1
2910,6.7,452,8,14,25.9,2,1,98.1
2911,0.6,788,1,9,16.0,0,0,42.6
2912,4.1,319,2,15,40.2,0,0,62.0
2913,2.5,521,7,14,30.8,0,1,82.2
2914,6.5,761,6,12,13.9,2,1,116.3
2915,9.4,128,6,8,10.8,0,0,41.7
2916,2.1,453,2,4,4.1,0,0,31.8
2917,1.2,298,2,11,12.5,0,0,51.0
2918,3.7,504,8,9,4.8,2,1,90.0
2919,10.0,423,4,13,33.3,0,0,62.6
2920,8.5,120,8,8,3.2,2,1,78.3
2921,0.7,711,2,13,0.6,0,1,69.2
2922,9.1,559,5,8,26.3,0,0,62.3
2923,4.2,54,5,7,13.3,2,1,72.7
2924,6.8,8,5,13,33.2,2,1,83.9
2925,7.6,682,0,1,21.9,0,0,52.6
2926,10.0,781,6,9,41.2,0,1,96.0
2927,10.7,520,6,9,10.7,0,1,88.5
2928,1.5,351,1,15,30.5,0,0,54.0
2929,10.0,419,2,8,22.1,0,0,60.9
2930,11.6,118,0,2,9.5,0,0,41.7
2931,2.8,238,2,3,32.5,1,0,49.9
2932,3.1,198,7,8,25.6,0,0,63.4
2933,9.0,724,0,12,45.8,0,1,71.9
2934,8.0,439,5,14,8.4,0,1,81.7
2935,6.5,676,4,7,37.1,0,1,72.2
2936,5.6,426,1,8,44.1,0,0,47.9
2937,7.3,600,8,11,26.2,0,1,89.7
2938,2.5,698,0,4,33.8,0,0,56.5
2939,10.0,553,6,8,29.6,0,1,89.5
2940,2.1,465,3,7,29.8,0,0,61.1
2941,2.4,340,3,12,13.5,0,0,49.6
2942,9.3,762,4,6,28.0,0,1,78.7
2943,7.7,153,6,12,28.5,2,1,70.6
2944,5.5,640,6,13,1.5,0,1,82.8
2945,5.8,709,7,11,27.1,0,1,95.0
2946,3.8,289,1,9,9.7,0,0,36.1
2947,4.0,427,7,10,14.2,0,1,76.5
2948,4.4,415,8,9,47.9,0,1,74.7
2949,0.8,303,5,5,38.1,0,0,48.6
2950,9.8,17,5,7,6.1,2,0,54.6
2951,5.1,476,0,12,19.5,0,0,62.0
2952,0.7,564,2,6,25.9,0,0,47.4
2953,9.4,7,8,11,42.1,1,1,67.5
2954,4.0,560,8,11,29.9,1,1,79.8
2955,10.3,115,8,13,20.3,2,1,77.8
2956,11.1,464,5,5,2.7,0,1,71.3
2957,8.8,785,6,7,28.6,2,1,115.5
2958,7.9,24,5,11,14.4,0,0,53.9
2959,2.7,455,8,12,21.0,0,1,68.4
2960,6.0,745,0,3,25.7,0,1,68.7
2961,9.7,38,1,11,36.1,0,0,54.2
2962,1.9,243,4,8,14.9,2,0,52.9
2963,7.3,51,6,13,13.5,0,0,48.5
2964,10.9,417,5,7,14.8,0,0,56.9
2965,9.4,126,5,10,29.5,0,0,55.3
2966,4.1,442,2,4,45.1,0,0,52.6
2967,4.3,227,4,11,38.2,0,0,44.8
2968,10.9,317,8,12,33.0,0,1,83.2
2969,7.4,341,2,3,40.8,1,0,60.0
2970,4.1,507,1,3,14.2,1,0,43.9
2971,2.4,617,0,0,35.7,0,0,47.5
2972,11.4,76,7,10,44.3,0,1,70.5
2973,5.8,167,6,10,26.0,0,0,45.5
2974,4.5,335,5,13,15.9,0,0,62.0
2975,2.5,361,2,13,41.3,0,0,38.8
2976,6.3,507,5,14,4.5,0,0,62.9
2977,1.1,659,0,11,15.2,0,0,47.6
2978,4.0,489,3,15,17.9,0,1,68.2
2979,3.9,548,4,5,40.1,1,0,58.8
2980,7.2,726,7,10,12.8,1,1,97.4
2981,0.9,243,7,15,25.9,0,0,43.9
2982,3.0,92,1,12,10.0,1,0,38.2
2983,7.4,193,6,6,24.9,0,1,65.1
2984,9.8,577,1,6,38.2,0,0,64.3
2985,0.6,575,6,8,15.5,0,0,49.5
2986,5.6,320,6,11,40.0,0,0,59.0
2987,3.1,531,0,3,24.8,2,0,61.4
2988,8.4,199,4,8,41.8,0,0,62.2
2989,5.6,394,2,11,38.9,0,0,42.6
2990,4.1,221,6,8,28.4,0,0,62.6
2991,7.7,447,4,9,3.0,0,0,61.9
2992,0.8,44,1,1,25.8,0,0,12.4
2993,7.1,551,3,13,34.2,0,1,76.7
2994,6.7,426,8,12,43.5,0,1,73.2
2995,3.7,533,8,12,29.9,2,1,111.2
2996,7.6,475,5,12,8.6,2,1,88.8
2997,9.4,509,5,15,34.2,0,1,81.7
2998,11.4,766,1,14,28.6,0,1,71.0
2999,9.1,480,8,9,39.5,0,1,84.3
3000,7.9,469,1,8,1.2,0,0,52.9
3001,3.9,275,5,6,38.0,1,0,51.3
3002,6.2,170,8,14,47.1,0,0,58.8
3003,3.0,37,3,11,24.4,1,0,53.2
3004,1.8,90,3,12,47.3,0,0,39.7
3005,3.7,351,0,0,35.5,0,0,44.6
3006,11.6,744,2,15,5.5,0,1,68.9
3007,4.1,580,6,12,28.3,0,1,81.5
3008,1.5,679,5,13,26.1,0,1,76.8
3009,11.6,19,5,8,6.5,0,0,55.8
3010,1.9,596,3,15,28.3,0,1,77.0
3011,6.6,594,7,11,6.9,2,1,96.8
3012,3.3,443,0,1,33.3,0,0,37.5
3013,1.7,521,1,1,14.0,0,0,25.3
3014,2.9,479,3,9,3.8,0,0,54.4
3015,9.6,515,3,9,36.5,0,1,68.4
3016,3.0,364,8,14,27.5,0,0,60.0
3017,7.6,728,0,10,26.4,2,1,106.2
3018,10.2,447,1,6,30.6,0,0,62.8
3019,1.5,349,6,12,11.9,0,0,43.4
3020,4.5,125,1,7,14.3,0,0,33.5
3021,1.0,144,8,11,22.9,0,0,34.6
3022,2.3,615,6,12,20.0,0,0,61.8
3023,2.5,91,6,10,12.7,1,0,55.6
3024,1.4,114,7,12,30.6,0,0,48.7
3025,9.9,313,6,10,2.5,0,0,52.7
3026,2.7,580,8,8,6.9,2,1,78.0
3027,2.1,436,3,9,6.9,2,1,81.6
3028,3.5,272,4,11,6.0,1,0,46.7
3029,4.1,223,0,13,27.8,0,0,37.8
3030,3.5,781,0,5,8.7,0,0,63.5
3031,11.3,528,7,11,41.9,1,1,94.9
3032,10.3,249,5,13,36.1,0,1,78.6
3033,1.9,279,3,3,31.0,0,0,37.5
3034,6.9,129,1,13,18.7,1,0,43.1
3035,8.8,42,3,7,45.5,0,0,52.6
3036,10.9,526,7,10,26.5,0,1,91.8
3037,11.6,234,3,6,19.7,1,0,62.3
3038,10.0,103,3,14,0.9,0,0,60.7
3039,11.3,364,3,11,39.7,2,1,107.8
3040,2.6,137,6,8,17.1,1,1,65.6
3041,11.1,76,2,15,41.8,2,1,83.7
3042,8.8,371,7,14,6.9,0,1,65.9
3043,0.7,731,7,11,5.2,0,0,64.1
3044,12.0,252,8,9,3.3,0,1,73.7
3045,1.6,656,2,4,36.2,0,0,52.2
3046,7.3,760,8,15,7.7,0,1,85.8
3047,11.2,423,3,5,8.9,0,0,59.2
3048,3.9,154,2,6,1.2,1,0,43.6
3049,8.2,183,6,7,5.6,1,0,48.2
3050,2.7,398,8,14,5.2,0,0,50.8
3051,0.6,566,6,13,33.5,0,1,80.2
3052,2.2,42,0,10,37.5,0,0,35.8
3053,5.3,145,1,10,17.6,0,0,35.7
3054,0.9,354,7,14,29.2,0,0,48.2
3055,3.3,348,0,0,38.4,0,0,30.5
3056,2.7,42,7,9,8.1,0,0,40.3
3057,4.9,49,8,15,42.5,0,0,59.6
3058,2.6,32,4,9,41.8,1,0,39.5
3059,5.2,121,7,8,27.6,0,1,65.8
3060,1.3,13,7,11,15.1,0,0,52.8
3061,2.2,237,4,8,41.2,2,0,58.4
3062,4.6,102,6,6,7.3,0,0,52.1
3063,3.6,91,2,13,43.9,0,0,25.0
3064,3.6,766,7,14,42.5,0,1,74.7
3065,8.3,437,5,10,5.0,2,1,88.6
3066,1.4,483,4,15,27.0,2,1,89.7
3067,3.6,360,5,14,26.2,0,0,45.6
3068,1.7,595,1,6,45.9,0,0,64.0
3069,1.5,447,8,14,47.7,1,1,89.9
3070,9.7,430,4,11,26.9,1,1,91.5
3071,6.4,438,2,5,22.5,2,1,87.4
3072,6.3,282,4,11,12.8,0,0,44.2
3073,9.9,577,1,10,5.7,0,0,56.5
3074,10.2,140,1,7,14.8,0,0,42.5
3075,8.9,548,3,9,29.4,1,1,67.9
3076,2.8,340,3,7,26.2,0,0,37.0
3077,11.4,47,8,10,6.1,0,0,61.2
3078,4.2,449,2,4,34.4,0,0,34.7
3079,2.4,768,7,9,41.6,0,1,76.4
3080,10.6,786,3,3,3.4,0,1,73.7
3081,3.4,305,6,13,11.9,0,0,40.6
3082,6.4,592,1,2,12.5,0,0,35.0
3083,7.2,101,6,15,36.3,0,1,69.3
3084,2.1,513,3,10,35.8,0,0,57.0
3085,9.4,751,7,7,18.9,0,1,95.1
3086,4.0,91,8,14,23.3,0,0,47.6
3087,1.1,618,8,12,33.0,0,0,64.3
3088,1.6,257,7,8,44.7,0,0,41.5
3089,1.6,625,8,13,33.5,0,1,67.4
3090,7.1,323,2,2,9.5,0,0,50.7
3091,0.6,378,3,8,36.7,0,0,41.8
3092,5.6,391,4,8,28.1,1,1,77.3
3093,5.5,158,0,3,3.3,0,0,34.0
3094,8.8,149,8,9,33.2,0,0,53.8
3095,3.1,464,4,4,7.6,2,0,61.1
3096,6.6,519,1,8,12.9,0,0,41.8
3097,3.1,374,3,9,15.3,2,0,62.6
3098,12.0,24,0,9,4.6,0,0,49.9
3099,6.9,149,8,13,5.6,0,0,56.9
3100,1.3,187,5,10,27.3,0,0,53.4
3101,5.1,39,0,14,29.1,0,0,24.9
3102,5.2,62,1,3,27.2,0,0,23.7
3103,0.8,747,2,5,47.2,0,1,66.4
3104,11.1,444,1,6,4.8,0,1,66.5
3105,11.4,739,5,5,24.1,0,1,92.1
3106,3.1,797,4,8,18.6,0,1,81.0
3107,8.0,154,7,13,47.4,2,1,86.2
3108,10.0,32,1,10,4.7,0,0,31.5
3109,8.8,647,3,14,15.2,1,1,78.8
3110,4.5,438,1,8,48.0,0,0,41.4
3111,4.2,110,2,15,22.3,2,0,61.2
3112,11.8,528,6,12,33.9,0,1,82.3
3113,8.5,416,2,15,6.7,2,1,98.8
3114,7.6,459,6,14,21.5,2,1,92.5
3115,7.7,491,7,8,32.0,0,1,79.5
3116,4.7,44,6,7,38.8,0,0,46.3
3117,11.9,156,2,5,15.4,0,0,37.0
3118,1.1,750,6,12,26.5,2,1,89.5
3119,4.4,659,6,10,29.2,1,1,75.5
3120,3.5,183,0,12,31.8,0,0,28.0
3121,9.9,791,1,2,32.4,0,1,79.1
3122,6.8,89,8,10,22.5,0,0,61.6
3123,3.2,237,5,15,28.4,0,1,65.2
3124,6.3,190,1,9,25.0,0,0,36.7
3125,0.8,421,6,10,41.6,0,1,69.4
3126,9.9,51,2,3,8.1,2,0,52.3
3127,8.0,292,1,13,35.0,0,0,39.5
3128,8.6,59,4,13,35.8,0,0,37.4
3129,11.4,515,2,3,34.4,0,0,64.6
3130,1.1,66,3,5,3.5,0,0,8.4
3131,5.6,613,0,2,4.7,0,0,57.9
3132,2.9,493,1,4,5.6,0,0,46.0
3133,7.3,484,8,14,2.7,1,1,98.9
3134,9.2,166,5,15,34.5,2,1,103.3
3135,8.8,271,1,10,31.3,1,0,64.5
3136,9.9,343,5,5,30.4,0,1,76.8
3137,4.4,352,8,10,34.0,0,1,79.9
3138,6.9,699,7,15,35.9,0,1,100.3
3139,7.4,64,3,10,5.8,0,0,36.0
3140,6.9,531,1,13,29.7,2,1,76.9
3141,10.8,700,6,10,23.4,1,1,100.3
3142,6.1,239,0,14,42.2,0,0,34.8
3143,10.9,193,4,12,1.2,1,1,67.2
3144,9.5,483,8,8,1.2,0,1,80.5
3145,3.9,793,2,5,42.1,2,1,81.7
3146,10.0,407,0,12,29.1,1,1,69.7
3147,10.2,272,6,13,1.4,1,1,80.7
3148,4.6,454,1,4,28.0,2,1,82.4
3149,8.5,152,1,6,3.1,0,0,31.4
3150,3.9,155,6,7,0.7,2,0,57.2
3151,4.7,671,8,12,42.9,0,1,98.0
3152,8.6,718,1,10,26.1,0,0,60.4
3153,6.7,306,8,9,11.0,0,1,76.3
3154,9.0,622,1,14,1.2,2,1,77.7
3155,1.7,79,6,13,34.7,1,0,61.7
3156,11.9,722,4,10,34.4,0,1,93.8
3157,11.3,344,3,7,26.6,0,0,55.9
3158,9.9,786,4,11,20.5,1,1,85.9
3159,6.3,606,6,7,15.7,0,1,66.1
3160,9.1,120,2,10,37.1,2,1,84.8
3161,4.3,107,2,5,28.6,1,0,40.6
3162,1.6,377,4,6,18.4,2,0,55.1
3163,8.2,619,7,9,11.3,0,1,69.2
3164,9.5,452,5,9,20.6,0,0,59.0
3165,4.6,459,1,1,22.4,0,0,40.6
3166,1.9,400,4,14,23.3,2,1,87.0
3167,6.0,747,0,6,5.1,0,1,70.7
3168,6.6,197,7,11,39.5,1,1,73.0
3169,4.2,477,2,8,2.9,0,0,41.8
3170,9.4,410,8,14,47.1,2,1,102.3
3171,6.4,314,0,14,20.3,0,0,31.9
3172,8.0,393,3,5,23.2,0,0,64.3
3173,2.9,353,3,14,26.6,2,1,76.0
3174,8.5,373,2,5,42.9,0,0,55.3
3175,6.0,60,6,6,38.4,0,0,59.8
3176,11.9,612,3,5,3.2,0,1,65.2
3177,3.2,13,5,5,33.1,2,0,61.8
3178,2.2,211,6,7,46.0,0,0,59.8
3179,5.4,270,0,10,9.6,0,0,30.9
3180,5.7,761,7,15,28.8,0,1,97.5
3181,4.5,169,6,7,28.4,2,1,65.4
3182,9.5,272,2,15,9.1,0,0,52.5
3183,10.1,473,3,5,3.3,0,1,71.8
3184,2.2,112,1,13,4.1,0,0,22.9
3185,10.7,443,1,8,5.6,0,0,64.1
3186,2.3,563,5,6,14.2,1,0,63.7
3187,6.9,40,5,7,45.1,1,1,70.5
3188,0.6,605,2,4,1.9,0,0,39.2
3189,11.6,589,8,8,5.0,2,1,103.6
3190,8.3,282,7,8,3.4,0,1,71.4
3191,5.7,784,0,6,38.8,0,1,77.1
3192,5.6,47,5,15,1.0,0,0,46.2
3193,2.9,430,7,9,12.6,0,0,62.1
3194,10.3,458,2,11,13.7,0,1,77.6
3195,11.0,12,8,11,46.0,0,0,63.7
3196,11.2,273,0,5,42.3,0,0,52.9
3197,11.8,339,1,12,29.2,1,0,63.1
3198,5.8,168,7,9,26.2,0,1,67.1
3199,1.9,403,3,8,31.5,0,0,55.4
3200,9.9,67,2,15,20.9,0,0,45.2
3201,4.3,182,7,9,26.8,0,1,67.4
3202,7.3,278,5,5,22.0,0,0,63.7
3203,5.5,9,6,13,47.7,1,1,72.4
3204,0.7,52,8,8,32.1,2,1,69.4
3205,10.2,182,0,5,9.3,0,0,32.5
3206,10.0,313,3,12,2.0,0,0,59.2
3207,0.9,237,2,4,17.1,0,0,18.3
3208,0.6,178,3,8,3.7,0,0,24.1
3209,8.0,346,5,5,5.9,2,1,71.3
3210,4.4,343,0,7,41.1,0,0,50.6
3211,9.8,298,3,12,9.7,1,0,58.2
3212,2.4,259,6,8,28.6,0,0,58.8
3213,0.8,584,8,11,6.3,1,1,85.7
3214,9.2,99,2,11,3.2,1,0,58.5
3215,5.0,633,2,2,6.1,0,0,50.8
3216,2.8,499,7,11,28.4,0,0,55.2
3217,0.7,193,4,14,4.9,0,0,36.5
3218,7.7,107,2,4,19.3,0,0,26.5
3219,6.0,244,6,8,45.3,2,1,77.5
3220,4.2,690,8,14,12.5,0,1,95.6
3221,8.6,642,6,7,21.8,1,1,74.5
3222,7.1,169,8,12,15.5,0,0,48.6
3223,2.4,115,1,6,33.3,2,0,46.8
3224,4.2,284,3,14,37.2,0,0,57.2
3225,3.9,689,0,14,23.5,0,1,65.1
3226,3.5,626,2,7,33.4,0,0,46.9
3227,11.7,520,8,11,34.1,0,1,100.2
3228,4.2,559,1,10,9.1,2,0,61.4
3229,9.4,501,7,7,21.0,0,1,85.9
3230,2.8,220,3,15,8.6,0,0,44.1
3231,4.6,373,0,5,16.7,1,0,51.2
3232,11.5,288,0,10,30.7,1,0,59.3
3233,6.6,203,8,10,46.7,0,0,64.8
3234,9.6,145,6,8,1.4,0,0,49.7
3235,1.9,605,2,7,15.0,0,0,58.5
3236,10.6,761,5,6,37.8,0,1,89.5
3237,2.5,365,0,3,25.8,0,0,40.3
3238,11.2,422,2,14,42.4,0,0,62.1
3239,5.2,610,4,6,31.2,0,1,78.5
3240,9.6,258,4,5,14.2,0,0,54.8
3241,9.6,627,6,12,8.6,0,1,68.5
3242,5.2,7,4,9,39.8,0,0,42.1
3243,5.4,196,1,8,40.2,0,0,25.2
3244,3.2,83,0,2,27.8,0,0,26.0
3245,6.7,188,2,4,14.6,0,0,23.3
3246,7.3,398,0,1,20.4,0,0,40.4
3247,5.8,681,0,10,19.5,0,1,72.3
3248,9.1,63,7,13,41.8,0,0,55.3
3249,6.5,369,0,0,27.7,0,0,27.2
3250,3.6,99,7,13,31.8,2,1,82.7
3251,2.9,209,6,7,1.1,2,1,70.0
3252,3.8,102,6,10,7.0,0,0,30.1
3253,4.5,301,1,15,36.1,0,0,48.2
3254,8.1,404,8,13,23.1,0,1,90.6
3255,0.9,716,3,15,12.4,0,1,67.8
3256,1.0,291,6,7,23.0,2,0,59.2
3257,6.8,27,1,14,40.7,0,0,42.0
3258,2.5,721,2,2,42.4,0,0,49.1
3259,4.0,797,4,5,37.0,0,1,65.3
3260,5.4,350,3,11,39.6,0,0,54.7
3261,9.2,18,2,7,42.0,1,0,46.8
3262,3.1,786,2,8,27.1,0,1,70.6
3263,2.5,535,6,10,3.5,0,1,74.2
3264,7.3,239,8,13,30.2,0,1,76.8
3265,3.6,100,6,10,11.6,1,0,55.6
3266,10.1,40,3,10,25.8,0,0,44.2
3267,4.0,670,6,7,14.4,0,1,83.1
3268,6.5,289,3,10,2.9,1,0,44.5
3269,9.2,674,5,11,12.7,0,1,79.7
3270,8.3,404,3,9,26.8,1,1,84.1
3271,1.3,681,4,15,4.6,0,1,65.1
3272,7.5,41,0,4,22.0,2,0,40.5
3273,10.2,18,8,12,16.4,0,1,65.1
3274,10.1,401,0,9,46.9,0,1,66.2
3275,5.4,352,0,7,34.0,0,0,54.6
3276,7.3,258,3,3,19.3,0,0,48.3
3277,0.8,421,7,8,26.5,0,0,64.0
3278,5.3,493,4,5,29.7,1,1,66.8
3279,7.9,448,5,8,24.4,0,1,69.0
3280,10.0,403,7,10,27.7,0,1,82.1
3281,2.4,534,8,15,47.4,0,1,90.3
3282,9.7,659,5,5,40.6,0,1,82.6
3283,2.1,127,7,7,13.0,2,0,63.8
3284,8.6,86,8,14,32.9,0,0,63.3
3285,2.9,69,1,7,36.7,0,0,40.5
3286,10.8,22,7,10,45.3,0,0,53.1
3287,10.1,637,1,11,47.8,1,1,98.5
3288,6.1,582,2,8,33.9,2,1,95.2
3289,9.4,245,7,8,22.2,2,1,74.7
3290,5.4,322,4,6,19.7,0,0,34.7
3291,8.8,612,8,11,46.7,0,1,100.7
3292,11.5,316,0,3,13.9,1,0,57.9
3293,5.3,34,6,15,9.0,0,0,56.7
3294,5.6,9,5,9,47.8,0,0,59.0
3295,3.6,581,8,12,31.8,0,1,65.2
3296,2.2,717,1,8,34.9,0,0,57.4
3297,10.4,12,6,12,45.8,0,0,52.2
3298,1.8,667,8,8,5.4,0,0,62.6
3299,9.4,747,2,15,31.6,0,1,68.5
3300,11.3,800,0,3,23.1,2,1,109.5
3301,5.2,312,0,14,42.3,0,0,48.9
3302,6.7,537,1,8,8.1,0,0,42.8
3303,11.4,570,2,12,41.8,0,1,71.6
3304,6.6,777,0,0,22.2,0,0,61.3
3305,11.6,585,2,12,31.2,0,0,64.4
3306,5.3,9,6,15,33.1,1,1,72.2
3307,4.9,119,2,14,22.9,0,0,25.8
3308,0.9,143,0,7,30.2,0,0,26.1
3309,9.8,438,3,13,43.3,0,1,65.2
3310,4.2,616,6,8,31.0,0,1,72.1
3311,9.9,503,0,2,9.0,1,0,52.6
3312,8.1,680,2,6,8.2,2,1,80.3
3313,7.4,606,1,15,7.9,0,0,60.6
3314,0.6,571,4,13,21.9,1,1,81.9
3315,1.2,631,6,13,0.5,2,1,83.9
3316,4.8,143,4,4,17.2,0,0,44.1
3317,3.4,778,1,12,25.8,0,0,61.9
3318,11.3,702,0,7,42.0,1,1,76.3
3319,10.6,529,8,10,6.1,2,1,110.0
3320,12.0,261,8,13,13.6,1,1,84.1
3321,12.0,137,3,9,2.3,0,0,48.2
3322,9.4,548,6,10,28.3,0,1,82.3
3323,7.0,503,2,4,36.1,2,1,71.9
3324,6.5,195,2,8,27.3,0,0,38.7
3325,5.1,471,6,8,9.5,0,0,65.0
3326,7.3,622,2,11,44.0,0,1,85.0
3327,6.8,227,5,13,35.4,2,1,82.0
3328,6.4,734,7,14,29.5,0,1,98.8
3329,0.6,131,3,7,25.4,0,0,42.3
3330,9.8,629,3,4,16.1,0,1,74.7
3331,11.7,620,1,3,47.6,0,0,55.8
3332,10.8,303,4,4,31.5,0,0,58.0
3333,5.1,638,1,13,15.0,0,0,52.9
3334,0.9,298,1,4,14.8,0,0,27.2
3335,7.1,336,2,12,40.6,0,0,43.1
3336,7.5,452,5,15,18.7,0,1,79.9
3337,11.3,145,4,4,16.2,2,1,78.6
3338,1.1,194,3,8,40.0,0,0,49.9
3339,11.9,445,1,10,45.3,0,1,71.7
3340,1.9,589,8,8,31.3,2,1,93.6
3341,2.0,11,1,8,31.8,0,0,35.0
3342,5.7,425,6,7,45.0,0,0,61.6
3343,6.0,782,4,4,15.2,1,1,74.4
3344,3.5,734,2,7,11.2,0,0,49.8
3345,8.1,330,6,7,1.1,0,0,57.8
3346,7.9,82,7,12,3.5,0,0,61.3
3347,9.3,190,0,4,33.5,1,0,56.1
3348,7.2,746,1,10,9.9,0,0,58.0
3349,1.0,312,2,14,14.5,2,0,58.8
3350,5.7,570,0,8,23.9,0,0,60.2
3351,6.6,138,3,8,47.4,2,1,83.1
3352,8.5,488,6,11,4.1,1,1,68.4
3353,5.9,41,8,13,4.8,0,1,65.6
3354,2.4,558,5,6,13.2,0,1,70.5
3355,0.9,82,8,13,24.7,0,0,49.2
3356,1.4,761,1,6,43.0,0,0,51.6
3357,9.7,408,5,8,29.1,0,1,65.6
3358,7.9,491,0,1,14.0,0,0,55.9
3359,9.7,741,4,9,42.9,0,1,79.3
3360,0.7,786,3,12,44.3,1,1,70.0
3361,1.4,559,0,6,28.5,0,0,32.3
3362,11.3,755,0,7,24.9,2,1,98.6
3363,5.1,292,0,14,25.9,0,0,40.7
3364,2.3,721,5,6,46.6,0,1,76.7
3365,8.7,218,3,14,11.7,1,0,52.6
3366,1.1,201,7,11,13.0,0,0,59.1
3367,10.9,787,6,13,2.5,1,1,105.8
3368,6.1,50,2,2,47.0,1,0,45.1
3369,7.6,560,4,7,4.2,0,1,73.7
3370,2.2,406,6,7,5.1,0,0,52.3
3371,7.0,358,2,14,19.5,0,0,44.4
3372,7.3,419,0,9,47.7,1,1,69.3
3373,2.3,25,5,8,29.0,0,0,19.9
3374,6.0,286,5,9,14.6,1,1,77.0
3375,1.2,551,2,12,43.0,0,0,64.1
3376,3.8,770,1,14,29.8,0,0,61.4
3377,3.6,504,6,12,6.8,0,0,56.2
3378,8.6,597,6,6,17.8,2,1,88.7
3379,4.9,764,8,12,1.3,0,1,93.6
3380,10.9,13,3,9,25.1,0,0,58.3
3381,1.1,249,0,12,19.3,0,0,15.8
3382,1.0,755,8,9,31.2,0,1,89.1
3383,7.7,608,1,1,41.3,0,0,60.8
3384,11.9,67,3,13,1.9,0,0,35.2
3385,3.5,168,3,15,45.3,1,0,60.5
3386,8.5,382,3,4,27.8,1,1,78.7
